epoch,step,train_recon_loss,train_sindyreg_loss,train_sindyxdot_loss,train_sindyzdot_loss,train_total_loss,valid_loss
0,9,0.03621111810207367,0.24451570212841034,19.206703186035156,0.0,19.487430572509766,
0,19,0.03329005464911461,0.2427748441696167,16.0231990814209,0.0,16.299264907836914,
0,29,0.03154252469539642,0.24105136096477509,15.427290916442871,0.0,15.699885368347168,
0,39,0.029702385887503624,0.23932556807994843,17.666318893432617,2.6858639756710545e-09,17.935348510742188,
0,49,0.027970436960458755,0.23760639131069183,16.38089942932129,4.14859009367774e-08,16.64647674560547,
0,59,0.025042155757546425,0.23589865863323212,12.160346984863281,6.582032341384547e-08,12.42128849029541,
0,69,0.024150576442480087,0.2341870665550232,16.491092681884766,2.9081533625685552e-08,16.74942970275879,
0,70,,,,,,17.112892150878906
1,79,0.02273566462099552,0.2324770838022232,16.02269172668457,1.24910499721409e-08,16.277904510498047,
